content_type,url,status,final_url,indexable,robots,canonical,self_canonical,declared_language,body_language_heuristic,hreflang_count,hreflang_targets,hreflang_targets_200,hreflang_reciprocal,word_count,similarity_to_english,gsc_clicks,gsc_impressions,gsc_last_crawled,error
tool,https://geekskai.com/de/tools/json-to-table/,200,https://geekskai.com/de/tools/json-to-table/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/json-to-table/,yes,de,de,11,x-default:https://geekskai.com/tools/json-to-table/ | en:https://geekskai.com/tools/json-to-table/ | ar:https://geekskai.com/ar/tools/json-to-table/ | de:https://geekskai.com/de/tools/json-to-table/ | fr:https://geekskai.com/fr/tools/json-to-table/ | es:https://geekskai.com/es/tools/json-to-table/ | ja:https://geekskai.com/ja/tools/json-to-table/ | ko:https://geekskai.com/ko/tools/json-to-table/ | no:https://geekskai.com/no/tools/json-to-table/ | zh-cn:https://geekskai.com/zh-cn/tools/json-to-table/ | da:https://geekskai.com/da/tools/json-to-table/,yes,yes,495,0.000,,,,
tool,https://geekskai.com/fr/tools/json-to-table/,200,https://geekskai.com/fr/tools/json-to-table/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/json-to-table/,yes,fr,fr,11,x-default:https://geekskai.com/tools/json-to-table/ | en:https://geekskai.com/tools/json-to-table/ | ar:https://geekskai.com/ar/tools/json-to-table/ | de:https://geekskai.com/de/tools/json-to-table/ | fr:https://geekskai.com/fr/tools/json-to-table/ | es:https://geekskai.com/es/tools/json-to-table/ | ja:https://geekskai.com/ja/tools/json-to-table/ | ko:https://geekskai.com/ko/tools/json-to-table/ | no:https://geekskai.com/no/tools/json-to-table/ | zh-cn:https://geekskai.com/zh-cn/tools/json-to-table/ | da:https://geekskai.com/da/tools/json-to-table/,yes,yes,494,0.000,,,,
tool,https://geekskai.com/es/tools/json-to-table/,200,https://geekskai.com/es/tools/json-to-table/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/json-to-table/,yes,es,es,11,x-default:https://geekskai.com/tools/json-to-table/ | en:https://geekskai.com/tools/json-to-table/ | ar:https://geekskai.com/ar/tools/json-to-table/ | de:https://geekskai.com/de/tools/json-to-table/ | fr:https://geekskai.com/fr/tools/json-to-table/ | es:https://geekskai.com/es/tools/json-to-table/ | ja:https://geekskai.com/ja/tools/json-to-table/ | ko:https://geekskai.com/ko/tools/json-to-table/ | no:https://geekskai.com/no/tools/json-to-table/ | zh-cn:https://geekskai.com/zh-cn/tools/json-to-table/ | da:https://geekskai.com/da/tools/json-to-table/,yes,yes,834,0.000,,,,
tool,https://geekskai.com/ja/tools/json-to-table/,200,https://geekskai.com/ja/tools/json-to-table/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ja/tools/json-to-table/,yes,ja,unknown,11,x-default:https://geekskai.com/tools/json-to-table/ | en:https://geekskai.com/tools/json-to-table/ | ar:https://geekskai.com/ar/tools/json-to-table/ | de:https://geekskai.com/de/tools/json-to-table/ | fr:https://geekskai.com/fr/tools/json-to-table/ | es:https://geekskai.com/es/tools/json-to-table/ | ja:https://geekskai.com/ja/tools/json-to-table/ | ko:https://geekskai.com/ko/tools/json-to-table/ | no:https://geekskai.com/no/tools/json-to-table/ | zh-cn:https://geekskai.com/zh-cn/tools/json-to-table/ | da:https://geekskai.com/da/tools/json-to-table/,yes,yes,118,0.000,,,,
tool,https://geekskai.com/ko/tools/json-to-table/,200,https://geekskai.com/ko/tools/json-to-table/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ko/tools/json-to-table/,yes,ko,unknown,11,x-default:https://geekskai.com/tools/json-to-table/ | en:https://geekskai.com/tools/json-to-table/ | ar:https://geekskai.com/ar/tools/json-to-table/ | de:https://geekskai.com/de/tools/json-to-table/ | fr:https://geekskai.com/fr/tools/json-to-table/ | es:https://geekskai.com/es/tools/json-to-table/ | ja:https://geekskai.com/ja/tools/json-to-table/ | ko:https://geekskai.com/ko/tools/json-to-table/ | no:https://geekskai.com/no/tools/json-to-table/ | zh-cn:https://geekskai.com/zh-cn/tools/json-to-table/ | da:https://geekskai.com/da/tools/json-to-table/,yes,yes,574,0.000,,,,
tool,https://geekskai.com/no/tools/json-to-table/,200,https://geekskai.com/no/tools/json-to-table/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/no/tools/json-to-table/,yes,no,en,11,x-default:https://geekskai.com/tools/json-to-table/ | en:https://geekskai.com/tools/json-to-table/ | ar:https://geekskai.com/ar/tools/json-to-table/ | de:https://geekskai.com/de/tools/json-to-table/ | fr:https://geekskai.com/fr/tools/json-to-table/ | es:https://geekskai.com/es/tools/json-to-table/ | ja:https://geekskai.com/ja/tools/json-to-table/ | ko:https://geekskai.com/ko/tools/json-to-table/ | no:https://geekskai.com/no/tools/json-to-table/ | zh-cn:https://geekskai.com/zh-cn/tools/json-to-table/ | da:https://geekskai.com/da/tools/json-to-table/,yes,yes,637,0.001,,,,
tool,https://geekskai.com/zh-cn/tools/json-to-table/,200,https://geekskai.com/zh-cn/tools/json-to-table/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/zh-cn/tools/json-to-table/,yes,zh-cn,unknown,11,x-default:https://geekskai.com/tools/json-to-table/ | en:https://geekskai.com/tools/json-to-table/ | ar:https://geekskai.com/ar/tools/json-to-table/ | de:https://geekskai.com/de/tools/json-to-table/ | fr:https://geekskai.com/fr/tools/json-to-table/ | es:https://geekskai.com/es/tools/json-to-table/ | ja:https://geekskai.com/ja/tools/json-to-table/ | ko:https://geekskai.com/ko/tools/json-to-table/ | no:https://geekskai.com/no/tools/json-to-table/ | zh-cn:https://geekskai.com/zh-cn/tools/json-to-table/ | da:https://geekskai.com/da/tools/json-to-table/,yes,yes,95,0.000,,,,
tool,https://geekskai.com/da/tools/json-to-table/,200,https://geekskai.com/da/tools/json-to-table/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/da/tools/json-to-table/,yes,da,en,11,x-default:https://geekskai.com/tools/json-to-table/ | en:https://geekskai.com/tools/json-to-table/ | ar:https://geekskai.com/ar/tools/json-to-table/ | de:https://geekskai.com/de/tools/json-to-table/ | fr:https://geekskai.com/fr/tools/json-to-table/ | es:https://geekskai.com/es/tools/json-to-table/ | ja:https://geekskai.com/ja/tools/json-to-table/ | ko:https://geekskai.com/ko/tools/json-to-table/ | no:https://geekskai.com/no/tools/json-to-table/ | zh-cn:https://geekskai.com/zh-cn/tools/json-to-table/ | da:https://geekskai.com/da/tools/json-to-table/,yes,yes,633,0.001,,,,
tool,https://geekskai.com/tools/cm-til-tommer/,200,https://geekskai.com/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/cm-til-tommer/,yes,en,en,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,1114,,,,,
tool,https://geekskai.com/ar/tools/cm-til-tommer/,200,https://geekskai.com/ar/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ar/tools/cm-til-tommer/,yes,ar,unknown,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,1112,0.002,,,,
tool,https://geekskai.com/de/tools/cm-til-tommer/,200,https://geekskai.com/de/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/cm-til-tommer/,yes,de,de,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,1008,0.002,,,,
tool,https://geekskai.com/fr/tools/cm-til-tommer/,200,https://geekskai.com/fr/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/cm-til-tommer/,yes,fr,fr,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,1131,0.002,,,,
tool,https://geekskai.com/es/tools/cm-til-tommer/,200,https://geekskai.com/es/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/cm-til-tommer/,yes,es,es,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,1359,0.002,,,,
tool,https://geekskai.com/ja/tools/cm-til-tommer/,200,https://geekskai.com/ja/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ja/tools/cm-til-tommer/,yes,ja,unknown,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,280,0.014,,,,
tool,https://geekskai.com/ko/tools/cm-til-tommer/,200,https://geekskai.com/ko/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ko/tools/cm-til-tommer/,yes,ko,unknown,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,927,0.004,,,,
tool,https://geekskai.com/no/tools/cm-til-tommer/,200,https://geekskai.com/no/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/no/tools/cm-til-tommer/,yes,no,en,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,919,0.002,,,,
tool,https://geekskai.com/zh-cn/tools/cm-til-tommer/,200,https://geekskai.com/zh-cn/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/zh-cn/tools/cm-til-tommer/,yes,zh-cn,unknown,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,236,0.003,,,,
tool,https://geekskai.com/da/tools/cm-til-tommer/,200,https://geekskai.com/da/tools/cm-til-tommer/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/da/tools/cm-til-tommer/,yes,da,de,11,x-default:https://geekskai.com/tools/cm-til-tommer/ | en:https://geekskai.com/tools/cm-til-tommer/ | ar:https://geekskai.com/ar/tools/cm-til-tommer/ | de:https://geekskai.com/de/tools/cm-til-tommer/ | fr:https://geekskai.com/fr/tools/cm-til-tommer/ | es:https://geekskai.com/es/tools/cm-til-tommer/ | ja:https://geekskai.com/ja/tools/cm-til-tommer/ | ko:https://geekskai.com/ko/tools/cm-til-tommer/ | no:https://geekskai.com/no/tools/cm-til-tommer/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-til-tommer/ | da:https://geekskai.com/da/tools/cm-til-tommer/,yes,yes,1044,0.002,,,,
tool,https://geekskai.com/tools/cm-to-pm-converter/,200,https://geekskai.com/tools/cm-to-pm-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/cm-to-pm-converter/,yes,en,en,11,x-default:https://geekskai.com/tools/cm-to-pm-converter/ | en:https://geekskai.com/tools/cm-to-pm-converter/ | ar:https://geekskai.com/ar/tools/cm-to-pm-converter/ | de:https://geekskai.com/de/tools/cm-to-pm-converter/ | fr:https://geekskai.com/fr/tools/cm-to-pm-converter/ | es:https://geekskai.com/es/tools/cm-to-pm-converter/ | ja:https://geekskai.com/ja/tools/cm-to-pm-converter/ | ko:https://geekskai.com/ko/tools/cm-to-pm-converter/ | no:https://geekskai.com/no/tools/cm-to-pm-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-pm-converter/ | da:https://geekskai.com/da/tools/cm-to-pm-converter/,yes,yes,1494,,,,,
tool,https://geekskai.com/ar/tools/cm-to-pm-converter/,200,https://geekskai.com/ar/tools/cm-to-pm-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ar/tools/cm-to-pm-converter/,yes,ar,unknown,11,x-default:https://geekskai.com/tools/cm-to-pm-converter/ | en:https://geekskai.com/tools/cm-to-pm-converter/ | ar:https://geekskai.com/ar/tools/cm-to-pm-converter/ | de:https://geekskai.com/de/tools/cm-to-pm-converter/ | fr:https://geekskai.com/fr/tools/cm-to-pm-converter/ | es:https://geekskai.com/es/tools/cm-to-pm-converter/ | ja:https://geekskai.com/ja/tools/cm-to-pm-converter/ | ko:https://geekskai.com/ko/tools/cm-to-pm-converter/ | no:https://geekskai.com/no/tools/cm-to-pm-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-pm-converter/ | da:https://geekskai.com/da/tools/cm-to-pm-converter/,yes,yes,1501,0.014,,,,
